Saccharomyces cerevisiae T7	929585		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_T7	saccCere_T7
Saccharomyces cerevisiae T73	471859		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_T73	saccCere_T73
Saccharomyces cerevisiae UC5	947040		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_UC5	saccCere_UC5
Saccharomyces cerevisiae UFMG A-905	1434269		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_UFMG_A_905	saccCere_UFMG_A_905
Saccharomyces cerevisiae VL3	764100		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_VL3	saccCere_VL3
Saccharomyces cerevisiae Vin13	764099		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_Vin13	saccCere_VIN13
Saccharomyces cerevisiae W303	580240		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_W303	saccCere_W303
Saccharomyces cerevisiae Y10	462210		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_Y10	saccCere_Y10
Saccharomyces cerevisiae YJM269	929586		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_YJM269	saccCere_YJM269
Saccharomyces cerevisiae YJSH1	1087981		Saccharomyces cerevisiae	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_cere_YJSH1	saccCere_YJSH1
Saccharomyces kudriavzevii FM1056	1163633		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1056	saccKudr_FM1056
Saccharomyces kudriavzevii FM1057	1163634		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1057	saccKudr_FM1057
Saccharomyces kudriavzevii FM1062	1163641		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1062	saccKudr_FM1062
Saccharomyces kudriavzevii FM1066	1163645		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1066	saccKudr_FM1066
Saccharomyces kudriavzevii FM1069	1163632		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1069	saccKudr_FM1069
Saccharomyces kudriavzevii FM1071	1165457		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1071	saccKudr_FM1071
Saccharomyces kudriavzevii FM1072	1163638		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1072	saccKudr_FM1072
Saccharomyces kudriavzevii FM1073	1163639		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1073	saccKudr_FM1073
Saccharomyces kudriavzevii FM1074	1163640		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1074	saccKudr_FM1074
Saccharomyces kudriavzevii FM1075	1163642		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1075	saccKudr_FM1075
Saccharomyces kudriavzevii FM1076	1163643		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1076	saccKudr_FM1076
Saccharomyces kudriavzevii FM1077	1163644		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1077	saccKudr_FM1077
Saccharomyces kudriavzevii FM1078	1163636		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1078	saccKudr_FM1078
Saccharomyces kudriavzevii FM1079	1163637		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1079	saccKudr_FM1079
Saccharomyces kudriavzevii FM1094	1165458		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_FM1094	saccKudr_FM1094
Saccharomyces kudriavzevii IFO10990	1163646		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_IFO10990	saccKudr_IFO10990
Saccharomyces kudriavzevii IFO10991	1163647		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_IFO10991	saccKudr_IFO10991
Saccharomyces kudriavzevii IFO1803	1163648		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_IFO1803	saccKudr_IFO1803
Saccharomyces kudriavzevii IFO 1802	226230		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_IFO_1802	saccKudr_IFO_1802
Saccharomyces kudriavzevii ZP591	1165456		Saccharomyces kudriavzevii	Saccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sacc_kudr_ZP591	saccKudr_ZP591
Scheffersomyces stipitis CBS 6054	322104		Scheffersomyces stipitis	Scheffersomyces	Debaryomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Sche_stip_CBS_6054	scheStip_CBS_6054
Schizophyllum commune H4-8	578458		Schizophyllum commune	Schizophyllum	Schizophyllaceae	Agaricales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Schi_comm_H4_8	schiComm_H4_8
Schizosaccharomyces cryophilus OY26	653667		Schizosaccharomyces cryophilus	Schizosaccharomyces	Schizosaccharomycetaceae	Schizosaccharomycetales		Schizosaccharomycetes	Taphrinomycotina	Ascomycota	Dikarya	Fungi	Schi_cryo_OY26	schiCryo_OY26
Schizosaccharomyces japonicus yFS275	402676		Schizosaccharomyces japonicus	Schizosaccharomyces	Schizosaccharomycetaceae	Schizosaccharomycetales		Schizosaccharomycetes	Taphrinomycotina	Ascomycota	Dikarya	Fungi	Schi_japo_yFS275	schiJapo_YFS275
Schizosaccharomyces octosporus yFS286	483514		Schizosaccharomyces octosporus	Schizosaccharomyces	Schizosaccharomycetaceae	Schizosaccharomycetales		Schizosaccharomycetes	Taphrinomycotina	Ascomycota	Dikarya	Fungi	Schi_octo_yFS286	schiOcto_YFS286
Schizosaccharomyces pombe	4896		Schizosaccharomyces pombe	Schizosaccharomyces	Schizosaccharomycetaceae	Schizosaccharomycetales		Schizosaccharomycetes	Taphrinomycotina	Ascomycota	Dikarya	Fungi	Schi_pomb_972h	schiPomb_972H
Sclerotinia borealis F-4128	1432307		Sclerotinia borealis	Sclerotinia	Sclerotiniaceae	Helotiales		Leotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Scle_bore_F_4157	scleBore_F_4157
Sclerotinia sclerotiorum 1980 UF-70	665079		Sclerotinia sclerotiorum	Sclerotinia	Sclerotiniaceae	Helotiales		Leotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Scle_scle_1980_UF_70	scleScle_1980_UF_70
Serpula lacrymans var. lacrymans S7.3	936435	Serpula lacrymans var. lacrymans	Serpula lacrymans	Serpula	Serpulaceae	Boletales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Serp_lacr_var_lacrymans_S7_3	serpLacr_VAR_LACRYMANS_S7_3
Serpula lacrymans var. lacrymans S7.9	578457	Serpula lacrymans var. lacrymans	Serpula lacrymans	Serpula	Serpulaceae	Boletales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Serp_lacr_var_lacrymans_S7_9	serpLacr_VAR_LACRYMANS_S7_9
Spathaspora arborariae UFMG-19.1A	1343157		Spathaspora arborariae	Spathaspora	Debaryomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Spat_arbo_UFMG_19_1A	spatArbo_UFMG_19_1A
Sphaerulina populicola P02.02b	1136490		Sphaerulina populicola	Sphaerulina	Mycosphaerellaceae	Capnodiales	Dothideomycetidae	Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Spha_popu_P02_02b_p02_02b	sphaPopu_P02_02B_P02_02B
Sphaerobolus stellatus SS14	990650		Sphaerobolus stellatus	Sphaerobolus	Sphaerobolaceae	Geastrales	Phallomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Spha_stel_SS14	sphaStel_SS14
Sporisorium reilianum SRZ2	999809		Sporisorium reilianum	Sporisorium	Ustilaginaceae	Ustilaginales		Ustilaginomycetes	Ustilaginomycotina	Basidiomycota	Dikarya	Fungi	Spor_reil_SRZ2	sporReil_SRZ2
Sporothrix schenckii ATCC 58251	1391915		Sporothrix schenckii	Sporothrix	Ophiostomataceae	Ophiostomatales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Spor_sche_ATCC_58251	sporSche_ATCC58251
Sporisorium scitamineum	49012		Sporisorium scitamineum	Sporisorium	Ustilaginaceae	Ustilaginales		Ustilaginomycetes	Ustilaginomycotina	Basidiomycota	Dikarya	Fungi	Spor_scit_2014001	sporScit_2014001
Stachybotrys chartarum IBT 40288	1283842		Stachybotrys chartarum	Stachybotrys	Stachybotryaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Stac_char_IBT_40288	stacChar_IBT_40288
Stachybotrys chartarum IBT 40293	1280524		Stachybotrys chartarum	Stachybotrys	Stachybotryaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Stac_char_IBT_40293	stacChar_IBT_40293
Stachybotrys chartarum IBT 7711	1280523		Stachybotrys chartarum	Stachybotrys	Stachybotryaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Stac_char_IBT_7711	stacChar_IBT_7711
Stachybotrys chlorohalonata IBT 40285	1283841		Stachybotrys chlorohalonata	Stachybotrys	Stachybotryaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Stac_chlo_IBT_40285	stacChlo_IBT_40285
Stereum hirsutum FP-91666 SS1	721885		Stereum hirsutum	Stereum	Stereaceae	Russulales		Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Ster_hirs_FP_91666_SS1	sterHirs_FP_91666_SS1
Suillus luteus UH-Slu-Lm8-n1	930992		Suillus luteus	Suillus	Suillaceae	Boletales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Suil_lute_UH_Slu_Lm8_n1	suilLute_UH_SLU_LM8_N1
Talaromyces cellulolyticus	1472165		Talaromyces cellulolyticus	Talaromyces	Trichocomaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tala_cell_Y_94	talaCell_Y_94
Talaromyces marneffei ATCC 18224	441960		Talaromyces marneffei	Talaromyces	Trichocomaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tala_marn_ATCC_18224	talaMarn_ATCC18224
Talaromyces stipitatus ATCC 10500	441959		Talaromyces stipitatus	Talaromyces	Trichocomaceae	Eurotiales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tala_stip_ATCC_10500	talaStip_ATCC10500
Taphrina deformans PYCC 5710	1097556		Taphrina deformans	Taphrina	Taphrinaceae	Taphrinales		Taphrinomycetes	Taphrinomycotina	Ascomycota	Dikarya	Fungi	Taph_defo_PYCC_5710	taphDefo_PYCC_5710
Tetrapisispora blattae CBS 6284	1071380		Tetrapisispora blattae	Tetrapisispora	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Tetr_blat_CBS_6284	tetrBlat_CBS_6284
Tetrapisispora phaffii CBS 4417	1071381		Tetrapisispora phaffii	Tetrapisispora	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Tetr_phaf_CBS_4417	tetrPhaf_CBS_4417
Thielavia terrestris NRRL 8126	578455		Thielavia terrestris	Thielavia	Chaetomiaceae	Sordariales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Thie_terr_NRRL_8126	thieTerr_NRRL_8126
Phaeoacremonium minimum UCRPA7	1286976		Phaeoacremonium minimum	Phaeoacremonium	Togniniaceae	Togniniales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Togn_mini_UCRPA7	tognMini_UCRPA7
Torulaspora delbrueckii	4950		Torulaspora delbrueckii	Torulaspora	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Toru_delb_CBS_1146	toruDelb_CBS_1146
Trachipleistophora hominis	72359		Trachipleistophora hominis	Trachipleistophora	Pleistophoridae					Microsporidia		Fungi	Trac_homi	tracHomi
Tremella mesenterica DSM 1558	578456		Tremella mesenterica	Tremella	Tremellaceae	Tremellales		Tremellomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Trem_mese_DSM_1558_Fries	tremMese_DSM1558_FRIES
Trichosporon asahii var. asahii CBS 8904	1220162	Trichosporon asahii var. asahii	Trichosporon asahii	Trichosporon	Trichosporonaceae	Trichosporonales		Tremellomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Tric_asah_var_asahii_CBS_8904	tricAsah_VAR_ASAHII_CBS_8904
Trichophyton equinum CBS 127.97	559882		Trichophyton equinum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_equi_CBS_127_97	tricEqui_CBS_127_97
Trichoderma hamatum GD12	1247866		Trichoderma hamatum	Trichoderma	Hypocreaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_hama_GD12	tricHama_GD12
Trichophyton interdigitale H6	1215336		Trichophyton interdigitale	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_inte_H6	tricInte_H6
Trichoderma longibrachiatum SMF2	1234776		Trichoderma longibrachiatum	Trichoderma	Hypocreaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_long_SMF2	tricLong_SMF2
Trichoderma reesei QM6a	431241		Trichoderma reesei	Trichoderma	Hypocreaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rees_QM6a	tricRees_QM6A
Trichoderma reesei RUT C-30	1344414		Trichoderma reesei	Trichoderma	Hypocreaceae	Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rees_RUT_C_30	tricRees_RUT_C_30
Trichophyton rubrum CBS 100081	1215328		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_CBS_100081	tricRubr_CBS_100081
Trichophyton rubrum CBS 118892	559305		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_CBS_118892	tricRubr_CBS_118892
Trichophyton rubrum CBS 202.88	1215334		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_CBS_202_88	tricRubr_CBS_202_88
Trichophyton rubrum CBS 288.86	1215330		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_CBS_288_86	tricRubr_CBS_288_86
Trichophyton rubrum CBS 289.86	1215329		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_CBS_289_86	tricRubr_CBS_289_86
Trichophyton rubrum CBS 735.88	1215332		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_CBS_735_88	tricRubr_CBS_735_88
Trichophyton rubrum MR1448	1215339		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_MR1448	tricRubr_MR1448
Trichophyton rubrum MR1459	1215341		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_MR1459	tricRubr_MR1459
Trichophyton rubrum MR850	1215337		Trichophyton rubrum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_rubr_MR850	tricRubr_MR850
Trichophyton soudanense CBS 452.61	1215331		Trichophyton soudanense	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_soud_CBS_452_61	tricSoud_CBS_452_61
Trichophyton tonsurans CBS 112818	647933		Trichophyton tonsurans	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_tons_CBS_112818	tricTons_CBS_112818
Trichophyton verrucosum HKI 0517	663202		Trichophyton verrucosum	Trichophyton	Arthrodermataceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tric_verr_HKI_0517	tricVerr_HKI_0517
Tuber melanosporum	39416		Tuber melanosporum	Tuber	Tuberaceae	Pezizales		Pezizomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Tube_mela_Mel28	tubeMela_MEL28
Umbilicaria muehlenbergii	87280		Umbilicaria muehlenbergii	Umbilicaria	Umbilicariaceae	Umbilicariales	Umbilicariomycetidae	Lecanoromycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Umbi_mueh_KoLRI_No_LF000956	umbiMueh_KOLRI_NO_LF000956
Uncinocarpus reesii 1704	336963		Uncinocarpus reesii	Uncinocarpus	Onygenaceae	Onygenales	Eurotiomycetidae	Eurotiomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Unci_rees_1704	unciRees_1704
Uromyces viciae-fabae	55588		Uromyces viciae-fabae	Uromyces	Pucciniaceae	Pucciniales		Pucciniomycetes	Pucciniomycotina	Basidiomycota	Dikarya	Fungi	Urom_vici_I2	uromVici_I2
Ustilago maydis 521	237631		Ustilago maydis	Ustilago	Ustilaginaceae	Ustilaginales		Ustilaginomycetes	Ustilaginomycotina	Basidiomycota	Dikarya	Fungi	Usti_mayd_521	ustiMayd_521
Ustilaginoidea virens	1159556		Ustilaginoidea virens	Ustilaginoidea		Hypocreales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Usti_vire_IPU010	ustiVire_IPU010
Valsa mali	105487		Valsa mali	Valsa	Valsaceae	Diaporthales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Vals_mali_03_8	valsMali_03_8
Valsa mali var. pyri	694573	Valsa mali var. pyri	Valsa mali	Valsa	Valsaceae	Diaporthales	Sordariomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Vals_mali_var_pyri_SXYL134	valsMali_VAR_PYRI_SXYL134
Vanderwaltozyma polyspora DSM 70294	436907		Vanderwaltozyma polyspora	Vanderwaltozyma	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Vand_poly_DSM_70294	vandPoly_DSM70294
Vavraia culicis subsp. floridensis	948595		Vavraia culicis	Vavraia	Pleistophoridae					Microsporidia		Fungi	Vavr_culi_floridensis	vavrCuli_FLORIDENSIS
Verruconis gallopava	253628		Verruconis gallopava	Verruconis	Sympoventuriaceae	Venturiales		Dothideomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Verr_gall_CBS_43764	verrGall_CBS_43764
Verticillium alfalfae VaMs.102	526221		Verticillium alfalfae	Verticillium	Plectosphaerellaceae	Glomerellales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Vert_alfa_VaMs_102	vertAlfa_VAMS_102
Verticillium dahliae JR2	1202531		Verticillium dahliae	Verticillium	Plectosphaerellaceae	Glomerellales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Vert_dahl_JR2	vertDahl_JR2
Verticillium dahliae VdLs.17	498257		Verticillium dahliae	Verticillium	Plectosphaerellaceae	Glomerellales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Vert_dahl_VdLs_17	vertDahl_VDLS_17
Verticillium dahliae VdLs.17	498257		Verticillium dahliae	Verticillium	Plectosphaerellaceae	Glomerellales	Hypocreomycetidae	Sordariomycetes	Pezizomycotina	Ascomycota	Dikarya	Fungi	Vert_dahl_VdLs_17_1	vertDahl_VDLS_17_1
Vittaforma corneae ATCC 50505	993615		Vittaforma corneae	Vittaforma	Nosematidae					Microsporidia		Fungi	Vitt_corn_ATCC_50505	vittCorn_ATCC50505
Volvariella volvacea V23	706473		Volvariella volvacea	Volvariella	Pluteaceae	Agaricales	Agaricomycetidae	Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Volv_volv_V23	volvVolv_V23
Wickerhamomyces anomalus NRRL Y-366	885923		Wickerhamomyces anomalus	Wickerhamomyces	Phaffomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Wick_anom_NRRL_Y_366	wickAnom_NRRL_Y_366
Wolfiporia cocos MD-104 SS10	742152		Wolfiporia cocos	Wolfiporia	Laetiporaceae	Polyporales		Agaricomycetes	Agaricomycotina	Basidiomycota	Dikarya	Fungi	Wolf_coco_MD_104_SS10	wolfCoco_MD_104_SS10
Yarrowia lipolytica CLIB122	284591		Yarrowia lipolytica	Yarrowia	Dipodascaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Yarr_lipo_CLIB122	yarrLipo_CLIB122
Yarrowia lipolytica PO1f	1445506		Yarrowia lipolytica	Yarrowia	Dipodascaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Yarr_lipo_PO1f	yarrLipo_PO1F
Yarrowia lipolytica WSH-Z06	1437815		Yarrowia lipolytica	Yarrowia	Dipodascaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Yarr_lipo_WSH_Z06	yarrLipo_WSH_Z06
Zygosaccharomyces bailii CLIB 213	1333698		Zygosaccharomyces bailii	Zygosaccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Zygo_bail_CLIB_213	zygoBail_CLIB_213
Zygosaccharomyces rouxii	4956		Zygosaccharomyces rouxii	Zygosaccharomyces	Saccharomycetaceae	Saccharomycetales		Saccharomycetes	Saccharomycotina	Ascomycota	Dikarya	Fungi	Zygo_roux_CBS_732	zygoRoux_CBS_732
